TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
1.20.1390.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
1.10.1540.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
3.30.1370.50	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
3.20.20.120	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
3.30.70.890	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
3.10.490.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
3.30.2230.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
3.30.500.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
2.140.10.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
1.10.1450.10	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
3.30.750.24	-	0.999999999994167	-5.83304989024376e-12	6	0	0	25	8746
